trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_400_trip_4_service_1,route_100,service_1,Czernichów Rynek,"",0,block_400,shape_3663,
block_400_trip_5_service_1,route_100,service_1,Os. Podwawelskie,"",1,block_400,shape_3664,
block_400_trip_6_service_1,route_100,service_1,Czernichów Rynek,"",0,block_400,shape_3663,
block_400_trip_7_service_1,route_100,service_1,Os. Podwawelskie,"",1,block_400,shape_3664,
block_400_trip_12_service_1,route_100,service_1,Czernichów Rynek,"",0,block_400,shape_3663,
block_400_trip_13_service_1,route_100,service_1,Os. Podwawelskie,"",1,block_400,shape_3664,
block_400_trip_14_service_1,route_85,service_1,Kamień Szkoła,"",0,block_400,shape_3523,
block_400_trip_15_service_1,route_85,service_1,Os. Podwawelskie,"",1,block_400,shape_3524,
block_437_trip_2_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_3_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_4_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_5_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_6_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_7_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_8_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_9_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_10_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_11_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_12_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_13_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_14_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_15_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_16_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_17_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_18_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_19_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_20_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_21_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_22_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_23_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_437_trip_24_service_1,route_116,service_1,Włosań Centrum,"",1,block_437,shape_3805,
block_437_trip_25_service_1,route_116,service_1,Borek Fałęcki,"",0,block_437,shape_3804,
block_438_trip_2_service_1,route_116,service_1,Włosań Centrum,"",1,block_438,shape_3805,
block_438_trip_3_service_1,route_116,service_1,Borek Fałęcki,"",0,block_438,shape_3804,
block_438_trip_4_service_1,route_116,service_1,Włosań Centrum,"",1,block_438,shape_3805,
block_438_trip_5_service_1,route_116,service_1,Borek Fałęcki,"",0,block_438,shape_3804,
block_438_trip_6_service_1,route_116,service_1,Włosań Centrum,"",1,block_438,shape_3805,
block_438_trip_7_service_1,route_116,service_1,Borek Fałęcki,"",0,block_438,shape_3804,
block_438_trip_12_service_1,route_116,service_1,Włosań Centrum,"",1,block_438,shape_3805,
block_438_trip_13_service_1,route_116,service_1,Borek Fałęcki,"",0,block_438,shape_3804,
block_438_trip_14_service_1,route_116,service_1,Włosań Centrum,"",1,block_438,shape_3805,
block_438_trip_15_service_1,route_116,service_1,Borek Fałęcki,"",0,block_438,shape_3804,
block_439_trip_2_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_439,shape_3820,
block_439_trip_3_service_1,route_117,service_1,Nowy Kleparz,"",1,block_439,shape_3821,
block_439_trip_4_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_439,shape_3820,
block_439_trip_5_service_1,route_117,service_1,Nowy Kleparz,"",1,block_439,shape_3821,
block_439_trip_6_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_439,shape_3820,
block_439_trip_7_service_1,route_117,service_1,Nowy Kleparz,"",1,block_439,shape_3821,
block_439_trip_8_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_439,shape_3820,
block_439_trip_9_service_1,route_117,service_1,Nowy Kleparz,"",1,block_439,shape_3821,
block_439_trip_10_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_439,shape_3820,
block_439_trip_11_service_1,route_117,service_1,Nowy Kleparz,"",1,block_439,shape_3821,
block_439_trip_12_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_439,shape_3820,
block_439_trip_13_service_1,route_117,service_1,Nowy Kleparz,"",1,block_439,shape_3821,
block_440_trip_2_service_1,route_117,service_1,Nowy Kleparz,"",1,block_440,shape_3821,
block_440_trip_3_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_440,shape_3820,
block_440_trip_4_service_1,route_117,service_1,Nowy Kleparz,"",1,block_440,shape_3821,
block_440_trip_5_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_440,shape_3820,
block_440_trip_6_service_1,route_117,service_1,Nowy Kleparz,"",1,block_440,shape_3821,
block_440_trip_9_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_440,shape_3820,
block_440_trip_10_service_1,route_117,service_1,Nowy Kleparz,"",1,block_440,shape_3821,
block_440_trip_11_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_440,shape_3820,
block_440_trip_12_service_1,route_117,service_1,Nowy Kleparz,"",1,block_440,shape_3821,
block_440_trip_13_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_440,shape_3820,
block_440_trip_14_service_1,route_117,service_1,Nowy Kleparz,"",1,block_440,shape_3821,
block_440_trip_15_service_1,route_117,service_1,Iwanowice Dworskie Pętla,"",0,block_440,shape_3820,
block_440_trip_16_service_1,route_117,service_1,Opolska Estakada,"",1,block_440,shape_3819,
block_441_trip_2_service_1,route_112,service_1,Karniowice Pętla,"",1,block_441,shape_3761,
block_441_trip_3_service_1,route_112,service_1,Bronowice Małe,"",0,block_441,shape_3760,
block_441_trip_4_service_1,route_112,service_1,Karniowice Pętla,"",1,block_441,shape_3761,
block_441_trip_5_service_1,route_112,service_1,Bronowice Małe,"",0,block_441,shape_3760,
block_441_trip_6_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_441,shape_3825,
block_441_trip_7_service_1,route_118,service_1,Bronowice Małe,"",1,block_441,shape_3826,
block_441_trip_8_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_441,shape_3825,
block_441_trip_9_service_1,route_118,service_1,Bronowice Małe,"",1,block_441,shape_3826,
block_441_trip_10_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_441,shape_3825,
block_441_trip_11_service_1,route_118,service_1,Bronowice Małe,"",1,block_441,shape_3826,
block_441_trip_12_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_441,shape_3825,
block_441_trip_13_service_1,route_118,service_1,Bronowice Małe,"",1,block_441,shape_3826,
block_441_trip_14_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_441,shape_3825,
block_441_trip_15_service_1,route_118,service_1,Bronowice Małe,"",1,block_441,shape_3826,
block_442_trip_2_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_442,shape_5789,
block_442_trip_3_service_1,route_118,service_1,Bronowice Małe,"",1,block_442,shape_3826,
block_442_trip_4_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_442,shape_3825,
block_442_trip_5_service_1,route_118,service_1,Bronowice Małe,"",1,block_442,shape_3826,
block_442_trip_6_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_442,shape_3825,
block_442_trip_7_service_1,route_118,service_1,Bronowice Małe,"",1,block_442,shape_3826,
block_442_trip_12_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_442,shape_3825,
block_442_trip_13_service_1,route_118,service_1,Bronowice Małe,"",1,block_442,shape_3826,
block_442_trip_14_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_442,shape_3825,
block_442_trip_15_service_1,route_118,service_1,Bronowice Małe,"",1,block_442,shape_3826,
block_442_trip_16_service_1,route_118,service_1,Krzeszowice Dworzec Autobusowy,"",0,block_442,shape_3825,
block_442_trip_17_service_1,route_118,service_1,Bronowice Małe,"",1,block_442,shape_3826,
block_442_trip_18_service_1,route_118,service_1,Radwanowice Pętla,"",0,block_442,shape_3829,
block_443_trip_2_service_1,route_119,service_1,Owczary Pętla,"",0,block_443,shape_3836,
block_443_trip_3_service_1,route_119,service_1,Nowy Kleparz,"",1,block_443,shape_3837,
block_443_trip_4_service_1,route_119,service_1,Owczary Pętla,"",0,block_443,shape_3836,
block_443_trip_5_service_1,route_119,service_1,Nowy Kleparz,"",1,block_443,shape_3837,
block_443_trip_6_service_1,route_119,service_1,Owczary Pętla,"",0,block_443,shape_3836,
block_443_trip_7_service_1,route_119,service_1,Nowy Kleparz,"",1,block_443,shape_3837,
block_443_trip_8_service_1,route_119,service_1,Owczary Pętla,"",0,block_443,shape_3836,
block_443_trip_9_service_1,route_119,service_1,Nowy Kleparz,"",1,block_443,shape_3837,
block_443_trip_10_service_1,route_119,service_1,Owczary Pętla,"",0,block_443,shape_3836,
block_443_trip_11_service_1,route_119,service_1,Nowy Kleparz,"",1,block_443,shape_3837,
block_443_trip_12_service_1,route_119,service_1,Owczary Pętla,"",0,block_443,shape_3836,
block_443_trip_13_service_1,route_119,service_1,Nowy Kleparz,"",1,block_443,shape_3837,
block_443_trip_14_service_1,route_119,service_1,Owczary Pętla,"",0,block_443,shape_3836,
block_443_trip_15_service_1,route_119,service_1,Nowy Kleparz,"",1,block_443,shape_3837,
block_443_trip_16_service_1,route_119,service_1,Owczary Pętla,"",0,block_443,shape_3836,
block_443_trip_17_service_1,route_119,service_1,Nowy Kleparz,"",1,block_443,shape_3837,
block_443_trip_18_service_1,route_119,service_1,Owczary Pętla,"",0,block_443,shape_3836,
block_443_trip_19_service_1,route_119,service_1,Opolska Estakada,"",1,block_443,shape_3848,
block_444_trip_2_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_3_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_4_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_5_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_6_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_7_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_8_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_9_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_10_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_11_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_12_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_13_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_14_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_15_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_16_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_17_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_18_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_19_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_20_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_21_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_22_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_23_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_24_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_25_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_26_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_27_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_28_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_29_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_30_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_31_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_444_trip_32_service_1,route_120,service_1,Skawina,"",0,block_444,shape_3849,
block_444_trip_33_service_1,route_120,service_1,Czerwone Maki P+R,"",1,block_444,shape_3850,
block_565_trip_2_service_1,route_138,service_1,Bronowice Małe,"",0,block_565,shape_5834,
block_565_trip_3_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_565,shape_5833,
block_565_trip_4_service_1,route_138,service_1,Bronowice Małe,"",0,block_565,shape_5834,
block_565_trip_5_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_565,shape_5833,
block_565_trip_8_service_1,route_138,service_1,Bronowice Małe,"",0,block_565,shape_5834,
block_565_trip_9_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_565,shape_5833,
block_565_trip_10_service_1,route_138,service_1,Bronowice Małe,"",0,block_565,shape_5834,
block_565_trip_11_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_565,shape_5833,
block_565_trip_12_service_1,route_138,service_1,Bronowice Małe,"",0,block_565,shape_5834,
block_565_trip_13_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_565,shape_5833,
block_565_trip_14_service_1,route_138,service_1,Bronowice Małe,"",0,block_565,shape_5834,
block_565_trip_15_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_565,shape_5833,
block_566_trip_2_service_1,route_138,service_1,Bronowice Małe,"",0,block_566,shape_5834,
block_566_trip_3_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_566,shape_5833,
block_566_trip_4_service_1,route_138,service_1,Bronowice Małe,"",0,block_566,shape_5834,
block_566_trip_5_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_566,shape_5833,
block_566_trip_8_service_1,route_138,service_1,Bronowice Małe,"",0,block_566,shape_5834,
block_566_trip_9_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_566,shape_5833,
block_566_trip_10_service_1,route_138,service_1,Bronowice Małe,"",0,block_566,shape_5834,
block_566_trip_11_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_566,shape_5833,
block_566_trip_12_service_1,route_138,service_1,Bronowice Małe,"",0,block_566,shape_5834,
block_566_trip_13_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_566,shape_5833,
block_566_trip_14_service_1,route_138,service_1,Bronowice Małe,"",0,block_566,shape_5834,
block_566_trip_15_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_566,shape_5833,
block_567_trip_2_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_567,shape_5833,
block_567_trip_3_service_1,route_138,service_1,Bronowice Małe,"",0,block_567,shape_5834,
block_567_trip_4_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_567,shape_5833,
block_567_trip_5_service_1,route_138,service_1,Bronowice Małe,"",0,block_567,shape_5834,
block_567_trip_6_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_567,shape_5833,
block_567_trip_11_service_1,route_138,service_1,Bronowice Małe,"",0,block_567,shape_5834,
block_567_trip_12_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_567,shape_5833,
block_567_trip_13_service_1,route_138,service_1,Bronowice Małe,"",0,block_567,shape_5834,
block_567_trip_14_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_567,shape_5833,
block_567_trip_15_service_1,route_138,service_1,Bronowice Małe,"",0,block_567,shape_5834,
block_567_trip_16_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_567,shape_5833,
block_568_trip_2_service_1,route_138,service_1,Bronowice Małe,"",0,block_568,shape_5834,
block_568_trip_3_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_568,shape_5833,
block_568_trip_4_service_1,route_138,service_1,Bronowice Małe,"",0,block_568,shape_5834,
block_568_trip_5_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_568,shape_5833,
block_568_trip_6_service_1,route_138,service_1,Bronowice Małe,"",0,block_568,shape_5834,
block_568_trip_7_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_568,shape_5833,
block_569_trip_2_service_1,route_138,service_1,Bronowice Małe,"",0,block_569,shape_5834,
block_569_trip_3_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_569,shape_5833,
block_569_trip_4_service_1,route_138,service_1,Bronowice Małe,"",0,block_569,shape_5834,
block_569_trip_5_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_569,shape_5833,
block_569_trip_6_service_1,route_138,service_1,Bronowice Małe,"",0,block_569,shape_5834,
block_569_trip_7_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_569,shape_5833,
block_569_trip_12_service_1,route_138,service_1,Bronowice Małe,"",0,block_569,shape_5834,
block_569_trip_13_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_569,shape_5833,
block_569_trip_14_service_1,route_138,service_1,Bronowice Małe,"",0,block_569,shape_5834,
block_569_trip_15_service_1,route_138,service_1,Aleja Przyjaźni,"",1,block_569,shape_5833,
block_569_trip_16_service_1,route_138,service_1,Bronowice Małe,"",0,block_569,shape_5834,
